Date,Open,High,Low,Close,Adj Close,Volume,Sentiment_DecisionTreeClassifier,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
2013-08-16,3.775,3.85,3.7675,3.7975,3.545834,66045600,,,,,,,,,
2013-08-19,3.775,3.7875,3.735,3.7375,3.48981,39343200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2013-08-20,3.7175,3.7625,3.7125,3.7375,3.507406,23419200,,,,,,,,,
2013-08-21,3.715,3.7625,3.705,3.72,3.490983,26154000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-08-22,3.7175,3.775,3.7175,3.74,3.509752,12901600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2013-08-23,3.745,3.775,3.7325,3.74,3.509752,24512000,,,,,,,,,
2013-08-26,3.7425,3.7575,3.7325,3.7475,3.51679,30015200,,,,,,,,,
2013-08-27,3.7125,3.7375,3.6875,3.7,3.472215,27746400,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5
2013-08-28,3.7075,3.735,3.685,3.7,3.472215,31882400,,,,,,,,,
2013-08-29,3.6875,3.7275,3.6775,3.6925,3.465177,27621600,,,,,,,,,
2013-08-30,3.695,3.705,3.67,3.6875,3.460484,37812000,,,,,,,,,
2013-09-03,3.6975,3.7425,3.6675,3.69,3.462831,28468000,,,,,,,,,
2013-09-04,3.69,3.7475,3.685,3.725,3.495675,22208000,,,,,,,,,
2013-09-05,3.71,3.75,3.7075,3.735,3.50506,17490400,,,,,,,,,
2013-09-06,3.7375,3.7575,3.6925,3.72,3.490983,22675600,,,,,,,,,
2013-09-09,3.75,3.7825,3.74,3.7825,3.549636,24640800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2013-09-10,3.81,3.865,3.7925,3.8625,3.624711,29213200,,,,,,,,,
2013-09-11,3.8575,3.9375,3.83,3.9275,3.685709,39616400,,,,,,,,,
2013-09-12,3.9075,3.975,3.9075,3.925,3.683363,30380800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-09-13,3.9375,3.9675,3.91,3.95,3.706824,15969600,,,,,,,,,
2013-09-16,3.9825,4.01,3.9375,3.9525,3.70917,23141200,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
2013-09-17,3.9675,3.9975,3.95,3.965,3.7209,16860800,,,,,,,,,
2013-09-18,3.9675,4.01,3.9475,4.0,3.753744,26816800,,,,,,,,,
2013-09-19,4.0175,4.025,3.965,3.9825,3.737323,22757200,,,,,,,,,
2013-09-20,3.9925,4.0175,3.94,3.9475,3.704477,35603600,,,,,,,,,
2013-09-23,3.945,3.9775,3.8875,3.91,3.669286,27124400,,,,,,,,,
2013-09-24,3.9125,3.94,3.89,3.925,3.683363,22973200,,,,,,,,,
2013-09-25,3.9175,3.96,3.9,3.93,3.688056,23315600,,,,,,,,,
2013-09-26,3.94,3.9475,3.895,3.9175,3.676324,14881600,,,,,,,,,
2013-09-27,3.8875,3.92,3.8725,3.895,3.65521,15192000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23665000000000003
2013-09-30,3.855,3.9175,3.8325,3.89,3.650517,22664000,,,,,,,,,
2013-10-01,3.895,3.9125,3.865,3.8875,3.648171,22697600,,,,,,,,,
2013-10-02,3.8475,3.9,3.8475,3.885,3.645826,16203600,,,,,,,,,
2013-10-03,3.8875,3.9225,3.8275,3.845,3.608288,43676800,,,,,,,,,
2013-10-04,3.84,3.93,3.83,3.8975,3.657556,24622800,,,,,,,,,
2013-10-07,3.8825,3.925,3.8625,3.8975,3.657556,16995200,,,,,,,,,
2013-10-08,3.8875,3.9425,3.835,3.865,3.627056,29071200,,,,,,,,,
2013-10-09,3.89,3.8925,3.785,3.805,3.57075,27586000,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.352
2013-10-10,3.8325,3.8575,3.805,3.8475,3.610634,22348400,,,,,,,,,
2013-10-11,3.7875,3.835,3.775,3.815,3.580135,21370400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30910000000000004
2013-10-14,3.805,3.8725,3.805,3.8725,3.634094,16662800,,,,,,,,,
2013-10-15,3.8725,3.895,3.85,3.8525,3.615326,20882000,,,,,,,,,
2013-10-16,3.875,3.915,3.87,3.9,3.659902,21007200,,,,,,,,,
2013-10-17,3.87,3.9175,3.87,3.9075,3.66694,21332400,,,,,,,,,
2013-10-18,3.9,3.965,3.885,3.9525,3.70917,25506800,,,,,,,,,
2013-10-21,4.0,4.0025,3.95,3.9625,3.718554,19500800,,,,,,,,,
2013-10-22,3.9625,3.965,3.9075,3.9425,3.699786,17945200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2013-10-23,3.935,3.935,3.8625,3.875,3.636441,25221600,,,,,,,,,
2013-10-24,3.885,3.91,3.84,3.8475,3.610634,23643600,,,,,,,,,
2013-10-25,3.8675,3.87,3.7975,3.81,3.575443,33049200,,,,,,,,,
2013-10-28,3.805,3.8225,3.75,3.8025,3.568405,39402400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67
2013-10-29,3.7975,3.815,3.7625,3.8075,3.573097,38795200,,,,,,,,,
2013-10-30,3.82,3.8375,3.7725,3.805,3.57075,20403200,,,,,,,,,
2013-10-31,3.81,3.8375,3.79,3.7975,3.563712,29336800,,,,,,,,,
2013-11-01,3.8175,3.8325,3.7875,3.815,3.580135,20613600,,,,,,,,,
2013-11-04,3.8275,3.8275,3.6975,3.705,3.476907,41026400,,,,,,,,,
2013-11-05,3.6825,3.7175,3.6425,3.7,3.472215,42236800,,,,,,,,,
2013-11-06,3.7,3.7275,3.6625,3.725,3.495675,19804400,,,,,,,,,
2013-11-07,3.7125,3.7225,3.63,3.6375,3.413563,55307600,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5
2013-11-08,3.75,3.9025,3.735,3.89,3.650517,73453200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2013-11-11,3.875,3.9325,3.8675,3.9225,3.681017,29762400,,,,,,,,,
2013-11-12,3.94,3.9625,3.885,3.93,3.688056,31603200,,,,,,,,,
2013-11-13,3.92,4.0375,3.9125,4.0375,3.788936,33279200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7294
2013-11-14,4.025,4.08,4.0225,4.055,3.805359,30798000,,,,,,,,,
2013-11-15,4.07,4.075,4.0025,4.0425,3.793628,45033200,,,,,,,,,
2013-11-18,3.955,3.99,3.935,3.945,3.702131,31694800,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.30910000000000004
2013-11-19,3.905,3.94,3.855,3.86,3.641983,20671600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2013-11-20,3.8625,3.8725,3.795,3.8025,3.58773,20477600,,,,,,,,,
2013-11-21,3.8075,3.84,3.79,3.8325,3.616036,21356800,,,,,,,,,
2013-11-22,3.8375,3.8375,3.7875,3.795,3.580653,15866800,,,,,,,,,
2013-11-25,3.795,3.8825,3.795,3.8775,3.658494,24820800,,,,,,,,,
2013-11-26,3.92,3.9525,3.895,3.91,3.689158,75317600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2013-11-27,3.9075,3.9375,3.8825,3.925,3.703311,18127200,,,,,,,,,
2013-11-29,3.925,3.935,3.875,3.9,3.679723,11696400,,,,,,,,,
2013-12-02,3.885,3.965,3.8775,3.9375,3.715105,37387200,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.352
2013-12-03,3.9375,3.99,3.91,3.935,3.712745,29056000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2013-12-04,3.925,3.9975,3.915,3.99,3.764639,49317600,,,,,,,,,
2013-12-05,3.9975,3.9975,3.92,3.925,3.703311,27181200,,,,,,,,,
2013-12-06,3.9725,3.9725,3.8575,3.8675,3.649058,28100000,,,,,,,,,
2013-12-09,3.8675,3.88,3.795,3.8025,3.58773,38522000,,,,,,,,,
2013-12-10,3.8025,3.9075,3.7975,3.89,3.670288,52426800,,,,,,,,,
2013-12-11,3.8975,3.9025,3.845,3.8525,3.634906,41415600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70095
2013-12-12,3.84,3.86,3.77,3.7775,3.564141,25872400,,,,,,,,,
2013-12-13,3.785,3.8125,3.75,3.755,3.542913,18458800,,,,,,,,,
2013-12-16,3.7575,3.7925,3.755,3.76,3.54763,23762000,,,,,,,,,
2013-12-17,3.7575,3.7875,3.725,3.7775,3.564141,27410400,,,,,,,,,
2013-12-18,3.785,3.8375,3.7375,3.83,3.613676,42623200,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.352
2013-12-19,3.825,3.85,3.8,3.845,3.62783,25854400,,,,,,,,,
2013-12-20,3.8525,3.925,3.8425,3.9225,3.700952,38208000,,,,,,,,,
2013-12-23,3.945,3.9775,3.9125,3.945,3.722181,16856800,,,,,,,,,
2013-12-24,3.9675,3.9675,3.915,3.955,3.731617,7960000,,,,,,,,,
2013-12-26,3.97,3.9825,3.9075,3.9175,3.696234,16892000,,,,,,,,,
2013-12-27,3.9375,3.9475,3.915,3.94,3.717463,21097600,,,,,,,,,
2013-12-30,3.9425,3.995,3.9375,3.9925,3.766998,24818000,,,,,,,,,
2013-12-31,4.0,4.025,3.975,4.005,3.778792,23577600,,,,,,,,,
2014-01-02,3.98,3.995,3.93,3.965,3.741052,26009200,,,,,,,,,
2014-01-03,3.9725,3.98,3.905,3.9175,3.696234,25933200,,,,,,,,,
2014-01-06,3.9575,4.0,3.92,3.97,3.745769,40949200,,,,,,,,,
2014-01-07,4.01,4.05,3.9825,4.035,3.807097,33328800,,,,,,,,,
2014-01-08,4.05,4.11,4.035,4.09,3.858991,30819200,,,,,,,,,
2014-01-09,4.0275,4.035,3.925,3.9375,3.715105,29217200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-01-10,3.95,3.9775,3.8975,3.9325,3.710387,21849200,,,,,,,,,
2014-01-13,3.9325,3.9575,3.8325,3.84,3.623111,24333200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61315
2014-01-14,3.86,3.9675,3.8425,3.96,3.736334,24182800,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5
2014-01-15,3.9775,4.0175,3.96,4.0025,3.776433,17504400,,,,,,,,,
2014-01-16,4.0025,4.0225,3.985,4.015,3.788227,22065200,,,,,,,,,
2014-01-17,4.015,4.0625,3.9725,3.9975,3.771716,34040000,,,,,,,,,
2014-01-21,4.0025,4.0375,3.97,4.0125,3.785868,24607600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-01-22,4.02,4.025,3.96,4.0075,3.781151,33794000,,,,,,,,,
2014-01-23,3.995,4.0375,3.9625,3.9925,3.766998,18502800,,,,,,,,,
2014-01-24,3.96,3.975,3.89,3.89,3.670288,24669600,,,,,,,,,
2014-01-27,3.89,3.945,3.8425,3.865,3.6467,23381200,,,,,,,,,
2014-01-28,3.8575,3.905,3.8425,3.9025,3.682081,16799600,,,,,,,,,
2014-01-29,3.8875,3.91,3.8625,3.865,3.6467,16294400,,,,,,,,,
2014-01-30,3.8875,3.9375,3.875,3.93,3.708029,20289600,,,,,,,,,
2014-01-31,3.875,3.9475,3.8725,3.925,3.703311,33534800,,,,,,,,,
2014-02-03,3.9525,3.9575,3.8575,3.8725,3.653776,43172800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-02-04,3.87,3.9025,3.85,3.895,3.675005,28069200,,,,,,,,,
2014-02-05,3.8675,3.88,3.83,3.86,3.641983,21467600,,,,,,,,,
2014-02-06,3.865,3.92,3.86,3.91,3.689158,16838000,,,,,,,,,
2014-02-07,3.92,3.9725,3.885,3.9675,3.74341,15724800,,,,,,,,,
2014-02-10,3.9625,4.0325,3.96,3.98,3.755205,32437200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-02-11,4.0025,4.0725,3.9825,4.0625,3.833045,23538400,,,,,,,,,
2014-02-12,4.075,4.2375,4.075,4.2075,3.969855,74452800,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
2014-02-13,4.3125,4.365,4.2375,4.34,4.094872,90283600,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.38685
2014-02-14,4.3,4.4875,4.2975,4.4775,4.224605,81753600,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.648
2014-02-18,4.48,4.495,4.4375,4.475,4.222247,42898800,,,,,,,,,
2014-02-19,4.475,4.575,4.455,4.535,4.278857,45034000,,,,,,,,,
2014-02-20,4.545,4.705,4.5375,4.695,4.42982,39808800,,,,,,,,,
2014-02-21,4.6875,4.7475,4.63,4.66,4.396797,45105200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-02-24,4.65,4.7625,4.6075,4.7275,4.460484,40311200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2014-02-25,4.7,4.72,4.635,4.685,4.440344,24218400,,,,,,,,,
2014-02-26,4.675,4.745,4.6625,4.6775,4.433234,36088400,,,,,,,,,
2014-02-27,4.6775,4.725,4.6125,4.625,4.38348,38884800,,,,,,,,,
2014-02-28,4.6,4.645,4.5275,4.595,4.355043,32169200,,,,,,,,,
2014-03-03,4.4925,4.5725,4.4525,4.5725,4.333719,37594800,,,,,,,,,
2014-03-04,4.595,4.65,4.5875,4.62,4.378738,26034400,,,,,,,,,
2014-03-05,4.615,4.6625,4.595,4.66,4.416648,24147200,,,,,,,,,
2014-03-06,4.6675,4.6925,4.5875,4.595,4.355043,29014400,,,,,,,,,
2014-03-07,4.615,4.6225,4.555,4.59,4.350307,26845200,,,,,,,,,
2014-03-10,4.575,4.595,4.5025,4.5225,4.286331,30088800,,,,,,,,,
2014-03-11,4.545,4.6075,4.53,4.5675,4.32898,29722000,,,,,,,,,
2014-03-12,4.545,4.6075,4.5275,4.58,4.340828,23942800,,,,,,,,,
2014-03-13,4.59,4.6075,4.4125,4.435,4.203402,38517200,,,,,,,,,
2014-03-14,4.39,4.495,4.39,4.455,4.222356,46004800,,,,,,,,,
2014-03-17,4.4675,4.5,4.45,4.455,4.222356,29965600,,,,,,,,,
2014-03-18,4.4725,4.59,4.4525,4.56,4.321872,29390400,,,,,,,,,
2014-03-19,4.595,4.7275,4.5825,4.64,4.397693,36616800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-03-20,4.615,4.6825,4.595,4.6425,4.400064,19180000,,,,,,,,,
2014-03-21,4.6825,4.72,4.61,4.635,4.392956,56611600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-03-24,4.6375,4.675,4.545,4.6125,4.37163,30609600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-03-25,4.6625,4.6675,4.5775,4.6125,4.37163,30442400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-03-26,4.655,4.7425,4.4675,4.5075,4.272113,55775600,,,,,,,,,
2014-03-27,4.4975,4.535,4.3975,4.4475,4.215247,54072800,,,,,,,,,
2014-03-28,4.44,4.5025,4.4275,4.475,4.241311,39882000,,,,,,,,,
2014-03-31,4.4825,4.5225,4.4525,4.4775,4.243681,27340400,,,,,,,,,
2014-04-01,4.62,4.7175,4.565,4.6625,4.419018,65627200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-04-02,4.6625,4.6725,4.6125,4.6325,4.390587,23994800,,,,,,,,,
2014-04-03,4.6425,4.795,4.64,4.6825,4.437974,59954800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.436
2014-04-04,4.7075,4.735,4.5175,4.5375,4.300548,36803200,,,,,,,,,
2014-04-07,4.54,4.64,4.515,4.5525,4.314763,42857600,,,,,,,,,
2014-04-08,4.5525,4.7275,4.545,4.715,4.468777,47069200,,,,,,,,,
2014-04-09,4.7375,4.7775,4.6725,4.71,4.464039,42196800,,,,,,,,,
2014-04-10,4.69,4.755,4.58,4.595,4.355043,37274800,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
2014-04-11,4.56,4.63,4.47,4.53,4.293437,35311200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60115
2014-04-14,4.56,4.5975,4.53,4.58,4.340828,29018400,,,,,,,,,
2014-04-15,4.585,4.6375,4.54,4.6125,4.37163,30463600,,,,,,,,,
2014-04-16,4.635,4.64,4.565,4.6225,4.381108,23513600,,,,,,,,,
2014-04-17,4.605,4.6825,4.595,4.64,4.397693,15353200,,,,,,,,,
2014-04-21,4.6425,4.69,4.6125,4.6775,4.433234,11700400,,,,,,,,,
2014-04-22,4.685,4.7475,4.66,4.7175,4.471147,25512000,,,,,,,,,
2014-04-23,4.725,4.785,4.7175,4.7725,4.523275,26158000,,,,,,,,,
2014-04-24,4.805,4.865,4.805,4.815,4.563556,39149200,,,,,,,,,
2014-04-25,4.805,4.85,4.6725,4.6825,4.437974,31360000,,,,,,,,,
2014-04-28,4.72,4.745,4.605,4.6625,4.419018,22678800,,,,,,,,,
2014-04-29,4.68,4.69,4.62,4.6725,4.428498,17130000,,,,,,,,,
2014-04-30,4.665,4.67,4.6075,4.6175,4.376369,30574000,,,,,,,,,
2014-05-01,4.6875,4.6975,4.605,4.6425,4.400064,19810400,,,,,,,,,
2014-05-02,4.665,4.665,4.58,4.6075,4.366893,15637600,,,,,,,,,
2014-05-05,4.6025,4.6925,4.5975,4.6575,4.41428,23926000,,,,,,,,,
2014-05-06,4.7025,4.7425,4.55,4.5625,4.324241,41618800,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5
2014-05-07,4.5625,4.605,4.5175,4.5675,4.32898,29390000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61315
2014-05-08,4.55,4.6975,4.5275,4.625,4.38348,43272800,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
2014-05-09,4.485,4.5275,4.4275,4.5125,4.276851,53953200,,,,,,,,,
2014-05-12,4.5225,4.655,4.52,4.645,4.402432,29985600,,,,,,,,,
2014-05-13,4.5825,4.6575,4.555,4.57,4.33135,22110400,,,,,,,,,
2014-05-14,4.5725,4.59,4.5225,4.525,4.2887,21432000,,,,,,,,,
2014-05-15,4.515,4.54,4.455,4.5,4.265005,32589600,,,,,,,,,
2014-05-16,4.465,4.5225,4.465,4.49,4.255526,28396000,,,,,,,,,
2014-05-19,4.5375,4.66,4.5175,4.635,4.392956,36007600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-05-20,4.615,4.6275,4.5375,4.56,4.341778,25620000,,,,,,,,,
2014-05-21,4.5775,4.6175,4.5325,4.56,4.341778,21671200,,,,,,,,,
2014-05-22,4.55,4.605,4.55,4.58,4.360821,13036400,,,,,,,,,
2014-05-23,4.605,4.645,4.5775,4.6225,4.401285,18265600,,,,,,,,,
2014-05-27,4.65,4.705,4.635,4.705,4.479838,20968000,,,,,,,,,
2014-05-28,4.7225,4.775,4.6775,4.745,4.517925,22467600,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.648
2014-05-29,4.7425,4.7825,4.7275,4.7375,4.510782,17188400,,,,,,,,,
2014-05-30,4.7375,4.7625,4.7125,4.75,4.522686,23912800,,,,,,,,,
2014-06-02,4.765,4.795,4.695,4.735,4.508404,18150000,,,,,,,,,
2014-06-03,4.745,4.75,4.6525,4.715,4.48936,24321200,,,,,,,,,
2014-06-04,4.7025,4.755,4.7,4.72,4.49412,16123600,,,,,,,,,
2014-06-05,4.7275,4.755,4.7,4.74,4.513165,18869600,,,,,,,,,
2014-06-06,4.7625,4.8,4.745,4.7575,4.529828,16105200,,,,,,,,,
2014-06-09,4.7525,4.8075,4.72,4.7625,4.534587,24745600,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.648
2014-06-10,4.745,4.81,4.725,4.7875,4.55839,21760800,,,,,,,,,
2014-06-11,4.77,4.8625,4.77,4.85,4.617899,26622800,,,,,,,,,
2014-06-12,4.85,4.9025,4.8075,4.88,4.646464,33714800,,,,,,,,,
2014-06-13,4.93,4.9325,4.8375,4.885,4.651223,22785200,,,,,,,,,
2014-06-16,4.8625,4.9025,4.8275,4.87,4.636942,19862000,,,,,,,,,
2014-06-17,4.875,4.9225,4.85,4.9025,4.667888,15760800,,,,,,,,,
2014-06-18,4.89,4.92,4.845,4.8975,4.663127,21553600,,,,,,,,,
2014-06-19,4.8075,4.8325,4.75,4.785,4.55601,47459200,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2213
2014-06-20,4.7975,4.815,4.695,4.7325,4.506022,35314800,,,,,,,,,
2014-06-23,4.67,4.68,4.615,4.6775,4.453653,41420000,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.20705
2014-06-24,4.67,4.7075,4.585,4.605,4.384624,27578000,,,,,,,,,
2014-06-25,4.6175,4.655,4.575,4.6525,4.429852,21542000,,,,,,,,,
2014-06-26,4.6525,4.655,4.575,4.59,4.370344,25690800,,,,,,,,,
2014-06-27,4.585,4.6225,4.5575,4.595,4.375102,30282000,,,,,,,,,
2014-06-30,4.5775,4.6475,4.5775,4.635,4.413189,18051200,,,,,,,,,
2014-07-01,4.63,4.715,4.615,4.6875,4.463177,32118000,,,,,,,,,
2014-07-02,4.67,4.69,4.6425,4.67,4.446513,17928400,,,,,,,,,
2014-07-03,4.6275,4.725,4.6275,4.7125,4.48698,13689200,,,,,,,,,
2014-07-07,4.72,4.7225,4.6675,4.675,4.451275,12749600,,,,,,,,,
2014-07-08,4.6625,4.6825,4.5925,4.6375,4.415568,22194000,,,,,,,,,
2014-07-09,4.6775,4.7975,4.6425,4.7775,4.548868,38766800,,,,,,,,,
2014-07-10,4.6875,4.7725,4.65,4.7525,4.525065,26630800,,,,,,,,,
2014-07-11,4.7575,4.7775,4.74,4.7625,4.534587,19118800,,,,,,,,,
2014-07-14,4.7825,4.835,4.765,4.8225,4.591715,27263600,,,,,,,,,
2014-07-15,4.83,4.855,4.7975,4.8425,4.610759,39544000,,,,,,,,,
2014-07-16,4.8625,4.9,4.81,4.8375,4.605999,31972800,,,,,,,,,
2014-07-17,4.7825,4.875,4.7825,4.825,4.594098,32483200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39885
2014-07-18,4.725,4.7625,4.6025,4.61,4.389385,56781600,,,,,,,,,
2014-07-21,4.5925,4.67,4.5925,4.6375,4.415568,24336400,,,,,,,,,
2014-07-22,4.6725,4.6975,4.6075,4.6175,4.396524,29881600,,,,,,,,,
2014-07-23,4.62,4.6225,4.515,4.52,4.303694,29735200,,,,,,,,,
2014-07-24,4.545,4.5575,4.495,4.5275,4.310833,25457600,,,,,,,,,
2014-07-25,4.5125,4.5225,4.44,4.4475,4.234661,26613200,,,,,,,,,
2014-07-28,4.4675,4.4675,4.355,4.43,4.217998,33035200,,,,,,,,,
2014-07-29,4.4325,4.505,4.43,4.445,4.23228,21797200,,,,,,,,,
2014-07-30,4.4725,4.5325,4.46,4.52,4.303694,24618400,,,,,,,,,
2014-07-31,4.465,4.5,4.3675,4.375,4.165631,40188000,,,,,,,,,
2014-08-01,4.375,4.4475,4.36,4.4225,4.210858,21988400,,,,,,,,,
2014-08-04,4.4175,4.455,4.39,4.4125,4.201336,24172400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2014-08-05,4.4,4.48,4.3625,4.415,4.203716,29813600,,,,,,,,,
2014-08-06,4.385,4.465,4.3525,4.41,4.198954,22345600,,,,,,,,,
2014-08-07,4.4475,4.4875,4.335,4.365,4.156109,40769600,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
2014-08-08,4.555,4.775,4.555,4.75,4.522686,89434800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.436
2014-08-11,4.755,4.775,4.7125,4.725,4.49888,34462400,,,,,,,,,
2014-08-12,4.7225,4.75,4.6725,4.725,4.49888,29615200,,,,,,,,,
2014-08-13,4.7325,4.7925,4.7025,4.7525,4.525065,25659600,,,,,,,,,
2014-08-14,4.77,4.77,4.68,4.7,4.475079,25599200,,,,,,,,,
2014-08-15,4.715,4.7875,4.67,4.76,4.532206,36979600,,,,,,,,,
2014-08-18,4.78,4.83,4.7325,4.825,4.594098,28407600,,,,,,,,,
2014-08-19,4.805,4.8675,4.7875,4.8425,4.631155,24826000,,,,,,,,,
2014-08-20,4.825,4.8475,4.8,4.8125,4.602463,22146800,,,,,,,,,
2014-08-21,4.8,4.825,4.76,4.7675,4.559427,27279600,,,,,,,,,
2014-08-22,4.7625,4.81,4.7325,4.77,4.561818,25122400,,,,,,,,,
2014-08-25,4.79,4.8225,4.7675,4.7775,4.568991,15338000,,,,,,,,,
2014-08-26,4.79,4.8725,4.7725,4.8625,4.650282,26963600,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.352
2014-08-27,4.8325,4.87,4.8,4.8075,4.597682,18297200,,,,,,,,,
2014-08-28,4.7975,4.8575,4.7825,4.8475,4.635936,17970400,,,,,,,,,
2014-08-29,4.865,4.8725,4.8125,4.8625,4.650282,20793200,,,,,,,,,
2014-09-02,4.875,4.875,4.83,4.875,4.662236,19263600,,,,,,,,,
2014-09-03,4.9,4.9375,4.8675,4.92,4.705271,25945600,,,,,,,,,
2014-09-04,4.9125,5.0375,4.91,5.0075,4.788953,49183200,,,,,,,,,
2014-09-05,5.0025,5.025,4.96,4.9925,4.774608,25379200,,,,,,,,,
2014-09-08,4.9875,4.9975,4.9275,4.9475,4.731573,31928800,,,,,,,,,
2014-09-09,4.925,4.9575,4.88,4.885,4.671798,19858800,,,,,,,,,
2014-09-10,4.9125,4.92,4.8575,4.9025,4.688537,17237600,,,,,,,,,
2014-09-11,4.8675,4.885,4.8,4.8525,4.640718,25072000,,,,,,,,,
2014-09-12,4.8825,4.8825,4.775,4.78,4.571382,26253600,,,,,,,,,
2014-09-15,4.795,4.8025,4.695,4.715,4.509219,29415200,,,,,,,,,
2014-09-16,4.7025,4.81,4.6875,4.785,4.576164,21993600,,,,,,,,,
2014-09-17,4.7725,4.8325,4.75,4.7875,4.578555,17358400,,,,,,,,,
2014-09-18,4.8175,4.865,4.8025,4.86,4.647892,21960400,,,,,,,,,
2014-09-19,4.875,4.88,4.7625,4.77,4.561818,60131600,,,,,,,,,
2014-09-22,4.8675,4.8675,4.7175,4.7225,4.516391,22146400,,,,,,,,,
2014-09-23,4.6975,4.755,4.68,4.7025,4.497263,19614400,,,,,,,,,
2014-09-24,4.7,4.745,4.695,4.73,4.523565,15959200,,,,,,,,,
2014-09-25,4.725,4.7375,4.6175,4.6275,4.425539,29844000,,,,,,,,,
2014-09-26,4.6425,4.6725,4.6225,4.6375,4.435101,24118800,,,,,,,,,
2014-09-29,4.6,4.6625,4.555,4.63,4.427929,20854000,,,,,,,,,
2014-09-30,4.61,4.645,4.5575,4.6125,4.411193,27720400,,,,,,,,,
2014-10-01,4.62,4.6525,4.555,4.5675,4.368158,35097600,,,,,,,,,
2014-10-02,4.56,4.5825,4.4425,4.5475,4.34903,28899600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2014-10-03,4.575,4.6375,4.5575,4.5575,4.358593,23914000,,,,,,,,,
2014-10-06,4.575,4.6125,4.5,4.53,4.332293,19903200,,,,,,,,,
